x,y,z,real,imag,mag
10.5608,-5.87817,-3.76768,-0.312778,0.117843,0.111717
-0.595161,1.55006,12.2485,-0.471137,1.02504,1.27268
16.1974,-11.0965,11.0965,-0.0780673,0.103508,0.0168084
-11,12.1458,4.5,0.143265,-0.488651,0.259305
13.0338,10.5,12.6441,-0.0741888,0.156565,0.0300164
-9,9.89763,12.6483,-0.0624648,-0.0108468,0.00401951
17.1806,4.5,-1.12607,-0.150414,-0.0706265,0.0276126
13.4374,-0.276974,6.43719,-0.209527,-0.116595,0.0574958
-11.8744,-3.39662,2.90096,0.678495,-2.3871,6.15858
-4.64646,8.41743,-6.17191,-0.864316,1.23162,2.26392
-17.6458,-12.5972,-1.5,0.459053,-0.387086,0.360565
-10.6945,-8.05766,-11.2258,0.130184,-0.381825,0.162738
1,-12.1193,5.49816,-0.41774,0.983204,1.1412
-10.4112,10.2272,-0.00725535,0.0672079,-0.748678,0.565036
-1.67846,5.78491,-7.92688,-0.957418,1.946,4.70359
17.006,10.5,7.87772,-0.0827226,0.107854,0.0184756
17.722,-1.5,-7.5,-0.159774,0.0809765,0.0320849
5.33264,2.0477,9.22498,-0.285053,0.943671,0.97177
9.20416,-12.5025,10.5,-0.132856,0.291127,0.102406
11,-12.3153,4.5,-0.196181,0.310458,0.134871
-17.2594,-10.1625,-8.53548,0.716512,-0.470393,0.734659
7,11.5846,-2.4745,-0.255104,0.673571,0.518775
-16.7545,-4.76649,11.8393,0.548442,-0.561415,0.615976
13.951,-4.03082,-6.56388,-0.348435,0.226871,0.172878
-11,-12.3199,-12.3199,0.0265952,-0.0655602,0.00500544
12.5239,12.5754,11.0912,-0.068929,0.150942,0.0275347
1,-1.49909,-12.4167,-0.411338,0.991321,1.15192
1.67668,-4.68072,-2.56776,1.08868,-0.773168,1.78301
-17.5102,7.5,-9.0391,0.887161,-0.59067,1.13595
16.5225,-4.5,7.94112,-0.17999,0.0850577,0.0396312
-9.43301,-7.21515,2.89626,-0.0859155,-1.01555,1.03872
-11,-1.55923,-11.9636,0.146137,-0.561743,0.336911
-6.66719,-7.32827,-7.34685,-0.543802,0.407349,0.461655
-4.19701,6.64375,-11.5291,-0.481019,0.785804,0.848867
-1.12239,7.15753,8.44624,-0.802193,1.71807,3.59526
-5,12.4585,4.5,-0.403585,0.551367,0.466887
-8.25415,5.36538,-6.16771,-0.405847,-0.295611,0.252098
9.09439,-7.51693,11.6337,-0.232352,0.499389,0.303376
-3.35122,-6.34941,-8.0269,-0.918123,1.6096,3.43377
15.6163,7.37173,-7.99723,-0.215386,0.275524,0.122305
-9.47451,3.3901,6.99937,-0.129483,-0.903943,0.833879
-1,-12.3638,12.3638,-0.133815,0.279654,0.096113
16.7837,9.83716,-1.02755,-0.134867,0.108867,0.0300411
3,-12.3928,12.3928,-0.143094,0.355251,0.146679
-15.1607,-9.13729,12.4045,0.300604,-0.352238,0.214434
9.10768,-3.5928,-9.62829,-0.378893,0.691182,0.621292
-11,-12.3368,1.76862,0.127898,-0.507847,0.274266
-12.0186,-3.17182,-6.83898,0.638975,-1.77158,3.54679
15.6817,10.5,12.8331,-0.0430434,0.0768496,0.00775859
-3.63992,8.19941,-9.00634,-0.724668,1.25386,2.09731
11,-10.8453,-10.8453,-0.210433,0.402794,0.206525
-9,-10.5,11.4293,-0.0525241,-0.0820437,0.00948995
-4.74056,-12.4756,1.5,-0.409287,0.569805,0.492194
-13.1036,11.8291,-4.21042,0.358662,-0.669441,0.57679
0.189405,10.8461,-1.84591,-0.632659,1.46796,2.55517
7.2541,6.1687,-7.48496,-0.351816,0.885608,0.908076
-13.7387,12.5581,-1.5,0.333972,-0.583327,0.451808
-15.4895,12.5352,-9.66563,0.281387,-0.277675,0.156282
17.7148,-4.5,-12.6432,-0.0608797,0.072236,0.00892437
-4.65514,-12.0989,-7.69313,-0.339143,0.552969,0.420793
0.329265,7.58471,11.4588,-0.458174,1.08833,1.39438
13.2965,5.93515,-5.17066,-0.289384,0.217679,0.131127
1.24115,9.72576,3.57481,-0.625996,1.60528,2.9688
-13.6149,-9.07337,6.8924,0.641006,-1.15255,1.73926
-16.9309,-7.5,6.9231,1.06777,-1.00977,2.15978
11,11.1601,6.54895,-0.181384,0.382275,0.179034
-3.99935,3.50528,-11.8768,-0.511275,0.833049,0.955373
1,7.5,-12.5632,-0.348515,0.843897,0.833625
-5,-7.14409,11.9295,-0.373624,0.521214,0.411259
11,-1.5,-12.0475,-0.232966,0.368549,0.190101
-6.09393,2.11534,10.1461,-0.654551,0.606404,0.796162
-1.29592,1.51454,-3.95602,-0.414692,1.63783,2.85447
13.6991,-2.08433,-12.3895,-0.179934,0.235656,0.08791
-1.40081,-9.67697,-4.87871,-0.805893,1.69009,3.50588
6.539,-7.70011,5.10246,-0.345482,0.816642,0.786263
3.71602,-9.00557,5.12125,-0.496403,1.33749,2.03531
16.6208,11.661,-10.5,-0.0650557,0.110532,0.0164495
6.48417,-5.57624,7.44616,-0.333225,0.847054,0.82854
-1.95001,-0.262469,9.54465,-0.882292,1.70579,3.68816
-12.4134,6.57445,-6.9744,0.586309,-1.34376,2.14945
15,12.5175,-12.5175,-0.0475851,0.0910848,0.0105608
-16.6495,-8.95611,8.82259,0.756768,-0.700955,1.06404
6.17506,-4.5,11.7955,-0.275133,0.724318,0.600334
7.66435,0.0405658,-11.2569,-0.307085,0.67887,0.555166
-15.2611,12.0341,1.5,0.501911,-0.673794,0.705913
4.87514,9.35173,-1.76386,-0.360484,1.06325,1.26045
-1,-11.0074,-11.5749,-0.296575,0.660355,0.524026
17.0376,10.5,-7.19399,-0.11663,0.161131,0.0395657
13,-11.5455,-7.63501,-0.224707,0.354917,0.176459
-4.55051,-1.80983,11.4289,-0.590913,0.80581,0.998508
-14.7203,8.44287,10.8341,0.49382,-0.626991,0.636976
16.6146,4.5,9.21444,-0.128058,0.0934322,0.0251285
5.90525,-9.97317,1.12794,-0.356525,0.859034,0.86505
-13.7384,8.19124,1.36712,0.856951,-1.67205,3.53012
-17.1786,-9.15537,4.30098,0.981143,-0.900711,1.77392
17.1566,12.2711,-4.5,-0.0651135,0.087056,0.0118185
-5,-12.3638,12.3638,-0.107348,0.166756,0.039331
5.31005,1.46081,-9.51572,-0.379584,1.02611,1.19698
11.5509,-4.92128,-11.7213,-0.264961,0.435694,0.260034
11,12.6381,-1.5,-0.146298,0.278501,0.0989662
16.9808,-7.94287,1.5,-0.18831,0.0532895,0.0383004
-0.709789,4.76678,-2.29607,-0.519692,1.87936,3.80206
3.36787,-5.08444,7.49063,-0.446628,1.34598,2.01115
5,0.993376,-12.4103,-0.280544,0.731069,0.613167
3.99968,0.799689,0.310934,5.31122,-10.1978,132.205
-15.7201,1.5,1.72596,1.57109,-2.41366,8.29409
11,9.3194,-12.276,-0.154186,0.341556,0.140434
-9,-11.5553,-5.01689,-0.0649022,-0.229011,0.0566582
12.2752,-3.05451,-9.16662,-0.342338,0.37388,0.256981
-5,12.4512,12.4512,-0.121784,0.205843,0.0572028
-15,12.1838,4.73229,0.417511,-0.593978,0.527125
-16.9541,-1.5,-3.28418,1.52836,-1.74759,5.38996
-3,12.3397,-0.940065,-0.498191,0.873561,1.0113
-6.72108,0.153755,-10.5412,-0.48409,0.365535,0.367959
9,-12.675,-1.5,-0.200242,0.371651,0.178221
11.2198,1.20786,-2.04911,-0.00930844,-0.869034,0.755307
9.89285,0.876333,3.66117,0.1398,-0.93307,0.890163
-2.24428,3.59519,-9.64527,-0.855523,1.63128,3.39299
14.2107,1.45803,-12.1109,-0.176805,0.223233,0.081093
9,-3.52711,12.2079,-0.193484,0.401481,0.198623
-7.69179,11.8548,6.04234,-0.228572,0.112365,0.0648713
8.43924,4.99257,2.67207,0.111008,-0.47122,0.234371
10.8999,-12.2319,7.90882,-0.17959,0.331123,0.141895
8.61479,11.5594,-10.4076,-0.192803,0.483366,0.270815
11.9974,6.50129,2.28065,-0.172918,-0.0748057,0.0354966
0.127185,-0.398168,-10.412,-0.665162,1.5588,2.8723
16.5773,1.03337,-7.78164,-0.215851,0.122285,0.0615454
5.56802,-9.31876,-3.02205,-0.412769,1.01185,1.19422
17.5484,12.5322,10.5,-0.0263183,0.0443561,0.00266012
-5.13335,-4.29505,7.68385,-0.947892,1.06132,2.02489
17.722,-4.5,-4.5,-0.167515,0.0378041,0.0294905
4.86589,2.87862,1.54066,3.07677,-5.7704,42.764
-7.3063,-5.68617,-9.55883,-0.360565,0.192812,0.167184
13.0306,7.6315,-10.1622,-0.24236,0.42012,0.235239
-11.7533,0.423281,1.3396,0.713558,-2.78077,8.24183
5,-8.02084,-11.8403,-0.340436,0.859191,0.854106
-17.8964,-2.91305,10.4736,0.781256,-0.577151,0.943464
-4.27027,-2.82241,1.34058,-2.36017,3.29125,16.4027
-1.81951,8.43128,-6.77341,-0.889516,1.79252,4.00436
3.05451,1.04556,4.95199,1.70005,-2.02483,6.99012
12.3202,3.91669,8.00501,-0.221663,0.185651,0.0836009
-16.1843,-7.69314,1.92609,1.248,-1.52636,3.88728
-1.82231,1.72224,4.38482,-1.22659,3.09624,11.0912
13,11.7398,3.66558,-0.15021,0.239266,0.0798113
10.2242,-12.1365,1.40377,-0.227018,0.350593,0.174453
1.35804,-7.5,12.2971,-0.350636,0.849933,0.845331
-5.23408,8.49984,-10.6421,-0.446774,0.663789,0.640223
17.2269,2.73611,1.5,-0.140199,-0.15904,0.0449494
6.44001,-1.83134,-8.2395,-0.294416,0.693676,0.567866
-4.29038,-7.58773,-5.03201,-0.951065,1.39098,2.83934
16.5882,-11.6176,-11.6176,-0.0635306,0.0953072,0.0131196
1,-12.0057,9.81413,-0.317946,0.75643,0.673277
0.100839,-3.45414,3.85711,0.171358,1.26051,1.61825
11.7662,4.31121,-8.08839,-0.329177,0.409454,0.27601
-4.76337,8.90147,-3.46048,-0.899077,1.16889,2.17464
18.0732,1.5,-0.489389,-0.11277,-0.118204,0.0266894
16.2338,6.63528,-11.4654,-0.1192,0.173853,0.0444334
16.5301,-11.5402,1.04737,-0.132226,0.103369,0.028169
-12.4051,-6.42495,2.34243,0.747499,-2.02519,4.66015
13.7123,-10.5,12.5104,-0.087583,0.142906,0.028093
5.89876,-7.82836,11.9911,-0.262685,0.667945,0.515155
11.3794,-3.40516,12.6858,-0.14555,0.239131,0.0783685
10.6762,-1.38841,-5.48819,-0.202364,-0.181936,0.0740517
13.8429,10.1685,-8.00069,-0.208906,0.362246,0.174864
-0.676497,-1.31011,2.32095,0.448512,0.764742,0.785994
3.04038,4.60217,11.3415,-0.373936,1.08523,1.31754
17.3871,-6.70891,-10.5,-0.127923,0.146315,0.0377724
11,12.4409,-12.4409,-0.0573675,0.131628,0.0206171
0.392437,-5.23506,-9.26691,-0.756251,1.79796,3.80457
-15.9313,-3.46447,4.5,1.40147,-1.93833,5.72126
-13.8222,4.95616,-4.30503,1.117,-2.13783,5.818
9.15759,-8.95974,2.87654,-0.303459,0.431972,0.278687
-8.35619,-12.7888,1.5,-0.127683,-0.0561599,0.019457
-6.62134,7.00755,-12.6007,-0.245855,0.319728,0.16267
-1.62832,7.5,-12.8542,-0.320345,0.667685,0.548425
-14.3837,-12.1687,9.50844,0.284899,-0.385484,0.229765
-16.8441,7.5,-0.0792527,1.27459,-1.36213,3.47998
-1.00366,-11.6142,1.5,-0.584736,1.21562,1.81965
-14.1988,12.103,9.44336,0.293376,-0.384973,0.234273
10.1583,-5.59772,12.6294,-0.163145,0.317442,0.127386
11,1.5,-13.0101,-0.160273,0.272315,0.099843
-7.37175,11.6849,1.5,-0.350837,0.182013,0.156216
-10.4365,-0.258119,5.23283,0.173056,-1.86293,3.50047
18.2108,10.5,-9.22507,-0.0619568,0.0935213,0.0125849
-8.64216,-9.82797,-7.69373,-0.120309,-0.109829,0.0265368
-13.8832,9.61288,8.61778,0.50183,-0.771603,0.847204
-16.5924,-12.2032,4.72098,0.504859,-0.522828,0.528231
4.35015,-2.14082,9.61658,-0.363167,1.10998,1.36395
9,12.0776,8.7329,-0.153048,0.404536,0.187073
17,-13.1096,4.5,-0.0538178,0.0508454,0.00548162
6.3218,-4.01391,9.36682,-0.33898,0.88545,0.89893
17.5227,12.5151,-1.68038,-0.0558645,0.0600354,0.00672509
5.68798,7.34883,4.58199,-0.207493,0.780676,0.652508
-5.60075,1.28794,1.60793,-2.21384,1.95068,8.70621
-11.5691,7.30167,3.82993,0.411649,-1.47494,2.3449
-17.208,9.33316,9.6649,0.687994,-0.466702,0.691146
-3.52625,-2.38596,-12.1432,-0.476028,0.79501,0.858643
-11.5932,-7.98349,4.76858,0.407335,-1.35644,2.00585
-6.83764,-7.53511,1.2179,-0.707766,0.190769,0.537325
15,-7.5,12.7626,-0.0911864,0.115825,0.0217304
7.19053,-12.3875,12.3875,-0.0843629,0.203492,0.0485261
17.4348,-2.96812,-10.2512,-0.140681,0.133528,0.0376208
11.086,-12.4743,12.4743,-0.068706,0.139137,0.0240795
-13.7411,-1.25526,-12.4998,0.404385,-0.635377,0.567232
13.2992,-10.4058,-3.13742,-0.283422,0.293462,0.166448
-17.4054,10.5,-4.5,0.784488,-0.613008,0.991201
-6.09819,3.11988,-8.46509,-0.752722,0.653914,0.994194
-17.7298,-4.5,-10.5,0.78651,-0.540292,0.910514
14.1501,3.44438,-3.09097,-0.227183,-0.189171,0.0873977
-4.06962,-9.21741,-8.00373,-0.66032,1.12952,1.71184
-15.7292,10.5,12.5658,0.260226,-0.234908,0.122899
-13.8672,9.34027,4.24308,0.734109,-1.27151,2.15564
8.27631,-11.6477,3.64593,-0.26961,0.545426,0.370179
5.09332,-12.7581,10.5,-0.173189,0.431323,0.216034
-17.8596,12.7397,7.5,0.351983,-0.189453,0.159784
5.92724,-4.34225,-10.4133,-0.416244,1.03889,1.25255
-17.0335,12.189,-12.189,0.188549,-0.0978682,0.0451288
7,12.4115,12.4115,-0.0635202,0.180605,0.0366528
8.99467,8.42467,1.67427,-0.176355,0.321385,0.134389
-3.86616,2.77375,-8.29406,-1.02839,1.55495,3.47545
1,-11.3252,-2.33635,-0.525232,1.26653,1.87998
-9.33415,12.7409,10.5,-0.0281232,-0.0308261,0.00174117
-16.7643,4.5,-2.17531,1.4892,-1.72186,5.18252
14.812,7.01013,-1.23733,-0.230058,0.0634742,0.0569558
0.53345,-3.47547,9.88096,-0.702735,1.67205,3.28959
17.2679,8.14006,12.3452,-0.0484014,0.0698015,0.00721495
17.2938,1.4641,-3.57691,-0.174963,-0.0666821,0.0350585
-9.30084,-4.43961,1.84827,-0.167663,-1.46041,2.16091
-8.55262,12.5354,3.6706,-0.154579,-0.0296201,0.0247721
-3.79582,-7.88074,-11.9704,-0.386606,0.699604,0.63891
-17.4204,-12.447,-10.5,0.340532,-0.156413,0.140427
12.0683,7.95006,-0.37482,-0.230886,0.144399,0.0741595
13.8485,-7.15353,-4.68766,-0.355092,0.26699,0.197374
-10.6448,4.18828,1.93247,0.232365,-1.93838,3.81131
17.6549,9.61279,5.69627,-0.0887535,0.0841497,0.0149584
8.34339,-4.28676,-6.15335,-0.301079,0.41034,0.259027
6.93045,12.8565,9.93515,-0.119497,0.341677,0.131023
10.876,-0.458264,0.337374,0.127575,-1.23536,1.5424
-4.30521,12.6504,9.988,-0.241677,0.416058,0.231512
12.016,-8.98346,5.0963,-0.315909,0.360169,0.22952
17.7332,2.68416,7.5,-0.107416,0.0181932,0.0118691
3.59975,7.36774,-8.3306,-0.540581,1.49786,2.53581
-1.34927,12.5931,10.9534,-0.223645,0.472584,0.273353
7,12.5701,-5.07874,-0.207786,0.551369,0.347183
-13.4397,1.0792,4.25373,1.09755,-2.5697,7.808
18.0688,1.5,-5.89814,-0.133958,0.0260105,0.0186214
-3.71463,-8.43404,9.64151,-0.633437,1.03411,1.47064
-7,-12.3199,-12.3199,-0.0560117,0.0641231,0.00724908
-12.6217,-3.44134,7.56436,0.682121,-1.72036,3.42494
-12.4619,10.4243,-9.77639,0.282073,-0.495673,0.325257
11.2129,-1.68366,5.85244,-0.156335,-0.229968,0.077326
-17.8732,12.7488,1.5,0.390772,-0.238539,0.209603
-12.1699,12.2903,1.5,0.254389,-0.603549,0.428985
-4.95402,8.83896,1.86845,-0.955524,1.14202,2.21725
8.64776,-1.5,-13.0388,-0.185626,0.39416,0.189819
5.19562,-8.52905,3.10297,-0.310374,0.856466,0.829866
3.02238,5.52617,-12.3851,-0.324,0.857057,0.839522
-0.858895,-7.99392,-7.37235,-0.847525,1.86784,4.20712
-11.8565,7.5,12.0986,0.178702,-0.422797,0.210692
-14.5547,-1.5,12.8754,0.335324,-0.546624,0.41124
-17.7168,-5.38992,1.5,1.39245,-1.19919,3.37697
-9.53934,4.09531,-0.955722,-0.113573,-1.58043,2.51065
13.1222,0.894676,-0.194041,-0.121791,-0.669807,0.463474
-8.18458,-9.68428,4.22188,-0.287019,-0.176799,0.113638
-6.99979,2.25352,6.66482,-0.82671,0.187338,0.718545
3.20833,10.309,-12.6493,-0.212877,0.557172,0.355757
-1.10865,-5.8284,-0.473348,-0.820825,2.52703,7.05965
16.8323,-1.81055,-0.988963,-0.189131,-0.174576,0.0662472
14.3945,4.11607,4.52328,-0.19562,-0.112844,0.0510009
-9.50831,-1.5,12.5949,-0.0321101,-0.282142,0.0806354
13.1193,6.55175,-7.73301,-0.309216,0.431503,0.28181
-17.5899,12.5599,-1.25207,0.432085,-0.315231,0.286068
-1,11.0971,6.89699,-0.577027,1.24018,1.871
-3.05869,-3.00295,-9.55765,-0.854514,1.51688,3.03112
12.8226,-7.5,-12.5463,-0.168547,0.278596,0.106024
-7.78887,3.7068,-4.30274,-0.625672,-0.429309,0.575772
-10.7104,-4.7718,11.6901,0.103078,-0.520339,0.281378
15.974,-4.88355,-1.75084,-0.260608,-0.0572204,0.0711909
-13.069,11.4683,3.5426,0.394825,-0.764896,0.740953
-3.68783,8.78773,-12.5856,-0.289434,0.516391,0.350431
3.95429,-2.74619,-8.67118,-0.450808,1.26906,1.81374
-17,9.7783,-12.8462,0.274033,-0.154353,0.098919
-13.5815,-9.99747,1.68303,0.698347,-1.36266,2.34453
-16.4571,2.04396,-10.1084,0.893092,-0.968216,1.73506
-10.4346,1.30703,-7.50493,0.188344,-1.3005,1.72678
8.09965,3.22601,-10.2251,-0.335508,0.753744,0.680696
-11.2839,6.32106,-9.38489,0.281918,-0.803175,0.724569
-1.7361,10.0627,-0.172747,-0.855188,1.65576,3.47288
9.99603,-6.27707,0.112932,-0.194997,-0.147722,0.0598456
8.99698,5.02561,-0.879153,0.0957145,-0.586114,0.352691
16.648,-10.5216,-7.97522,-0.144845,0.185721,0.0554723
-4.22601,0.223474,-9.32794,-0.875987,1.2499,2.3296
3.25675,11.5346,-4.47595,-0.408704,1.11311,1.40606
16.5447,-9.32134,-1.85579,-0.210907,0.134855,0.0626675
-0.332484,1.95349,-9.63179,-0.755837,1.72241,3.53799
1.70158,-12.0952,0.424375,-0.414822,1.02086,1.21424
3.22279,1.26133,8.92691,-0.350778,1.22202,1.61638
-8.12795,-1.5,-12.4961,-0.160225,-0.0224124,0.0261744
-17,-2.08906,-12.2483,0.542298,-0.546696,0.592963
-13.9485,-7.69871,0.940294,1.04662,-1.90513,4.72496
2.13674,-1.48246,1.41482,4.31569,-7.07458,68.6749
3.73755,11.6257,8.45836,-0.310804,0.861015,0.837946
8.71987,0.895286,-7.51618,-0.254316,0.322553,0.168717
8.18813,11.3326,3.99273,-0.213436,0.551945,0.350198
-6.9045,-0.0362734,12.1129,-0.339978,0.213207,0.161042
11.4627,9.95128,-4.61902,-0.270943,0.463191,0.287957
-10.838,12.1992,-2.25147,0.0984771,-0.464333,0.225303
-17.1077,-6.16984,4.28727,1.29696,-1.26786,3.28959
15.4856,-7.30184,-7.70269,-0.274131,0.290809,0.159718
8.49589,-3.73898,5.50902,-0.077009,-0.0973496,0.0154073
16.0931,-0.793722,2.6993,-0.18872,-0.236922,0.0917476
12.4706,1.5,11.9615,-0.145471,0.195284,0.0592977
14.2692,2.82264,9.98186,-0.177139,0.149318,0.0536743
2.56459,-5.27578,-0.494461,1.76776,-2.35795,8.6849
-1,1.90204,-12.7508,-0.393248,0.820018,0.827073
9,-12.3139,-12.3139,-0.0983384,0.219726,0.05795
-0.965772,-6.21623,7.66356,-0.922952,1.93666,4.60251
8.77182,-2.06998,10.1312,-0.236166,0.478675,0.284903
17.9435,12.7956,12.7956,-0.00979725,0.0175866,0.000405274
-17.796,-9.65615,6.52074,0.838169,-0.560143,1.01629
-8.53029,-1.99847,-7.92844,-0.272469,-0.497155,0.321402
-3,-11.8856,4.56353,-0.525086,0.914341,1.11173
2.18909,-7.09725,6.19361,-0.632247,1.70014,3.2902
14.931,5.64377,7.03094,-0.193194,0.120232,0.0517795
17.8398,9.86035,10.3557,-0.0536196,0.0768742,0.00878471
-13.1217,0.48752,8.20993,0.751523,-1.73898,3.58883
0.854733,-9.93903,1.37744,-0.656097,1.59481,2.97388
-13.6316,-12.5513,-1.5,0.369449,-0.644171,0.551448
-15.3229,4.5,-12.0979,0.485194,-0.581122,0.573115
-17.8055,10.338,-10.1894,0.539735,-0.279313,0.369329
2.71206,-10.1564,-6.18218,-0.563483,1.44216,2.39733
-15.0463,4.71719,0.775714,1.37641,-2.28172,7.10075
14.4031,12.4073,-9.28016,-0.101954,0.189208,0.0461942
1.99272,4.73293,-9.39163,-0.669728,1.73964,3.47489
15.3117,-6.91823,-12.71,-0.115507,0.168767,0.0418241
3,2.49218,12.734,-0.272993,0.764058,0.65831
15.9552,12.5774,8.63978,-0.0583212,0.0919472,0.0118557
-10.2327,-4.69923,-3.51556,0.189034,-1.65615,2.77858
7.27936,5.10323,6.57535,-0.16457,0.526602,0.304393
1,-12.3426,-5.12716,-0.414536,0.999875,1.17159
14.1626,-1.91438,0.562973,-0.196321,-0.482963,0.271795
12.9013,8.7792,3.97275,-0.220552,0.238539,0.105544
17,-12.8033,12.8033,-0.0180914,0.0253548,0.000970165
17.5347,-8.57344,10.5,-0.0842384,0.0910045,0.0153779
15.2263,9.08722,-6.23746,-0.213105,0.27516,0.121127
-15.4686,-7.7826,-3.96957,1.11556,-1.49885,3.49102
-1.95666,-1.98292,0.0367656,-1.05348,2.72696,8.54612
-14.8562,10.2864,-7.55739,0.604914,-0.75386,0.934226
-6.54935,9.62115,7.03736,-0.519497,0.492854,0.512782
14.7468,12.1127,-2.72927,-0.131119,0.179722,0.0494922
-16.796,-6.13561,-7.50442,1.14349,-1.09006,2.49579
-8.43849,4.88986,-9.13363,-0.278379,-0.150922,0.100272
4.19438,9.27796,2.84613,-0.349639,1.12273,1.38276
-4.72324,9.73632,12.4736,-0.260957,0.431551,0.254335
-12.1156,-0.932004,3.45386,0.771439,-2.59539,7.33118
4.0308,11.9647,11.9647,-0.147918,0.406963,0.187499
2.59717,10.3744,-0.494119,-0.474045,1.32575,1.98234
-15.9722,1.26842,-1.62851,1.57339,-2.27744,7.66229
0.790357,1.54402,9.99611,-0.624925,1.61749,3.00681
7.58815,1.9574,7.10119,-0.0376107,0.125557,0.017179
-0.662524,-0.987332,-2.64115,0.738077,0.113124,0.557554
-10.6084,12.6581,12.6581,0.02167,-0.0653374,0.00473857
-11.8478,-4.13304,-0.493224,0.722687,-2.43617,6.45722
10.5747,-7.4903,8.28054,-0.320706,0.523759,0.377176
-17.3284,-1.5,1.5,1.53457,-1.67158,5.14907
-1.61047,11.826,-9.37538,-0.382808,0.804598,0.793919
-16.0757,9.4538,2.42837,0.967357,-1.13786,2.23051
8.04389,-7.52552,-8.75682,-0.453662,0.981094,1.16836
-13.6869,7.5,-12.6641,0.270468,-0.38719,0.223069
-10.0089,-9.80331,2.16803,0.0741038,-0.836539,0.705289
-12.5844,8.25113,-8.71395,0.462163,-0.885365,0.997466
-9.79757,1.65085,3.12192,-0.049492,-1.86303,3.47333
17.4979,4.96435,-7.5,-0.154477,0.123,0.0389921
-0.358214,12.5644,4.5,-0.400271,0.909603,0.987595
11.2954,2.05939,-5.4464,-0.232732,-0.101351,0.0644363
-13.9741,0.276194,-5.57891,1.16593,-2.23786,6.3674
3.20833,12.6493,-10.309,-0.207654,0.545695,0.340903
9.88768,2.69244,8.43158,-0.191878,0.281026,0.115793
16.3545,-11.6993,-4.57088,-0.136729,0.147819,0.040545
-14.2822,-2.02022,1.53759,1.37412,-2.73713,9.3801
16.7008,-1.56496,10.5,-0.126239,0.0729081,0.0212518
-6.1698,4.12365,-6.25568,-0.908942,0.646541,1.24419
-16.685,-1.89501,-6.84807,1.31849,-1.41518,3.74116
10.3714,-3.17412,-7.37593,-0.34664,0.365694,0.253892
-13.312,8.80879,-6.52414,0.644059,-1.12701,1.68497
16.9162,-8.49933,-5.00731,-0.200285,0.161623,0.066236
8.49882,2.14336,-12.576,-0.211009,0.469197,0.26467
15.3568,3.37755,-7.4321,-0.260761,0.171024,0.0972453
18.0366,-10.5,-5.93039,-0.0989058,0.100297,0.0198418
4.69498,-0.639263,-9.00393,-0.367136,1.05378,1.24525
-9,2.42364,11.9787,-0.121929,-0.211693,0.0596807
-3.35259,-9.96064,2.31008,-0.817456,1.34081,2.46602
15.041,5.76031,-3.38952,-0.250126,0.0650724,0.0667974
-1,-8.68422,-12.6601,-0.31815,0.706703,0.600649
1,12.707,12.707,-0.103815,0.26407,0.0805108
11.1763,-0.504257,-8.21841,-0.3375,0.333843,0.225357
9.08044,0.670456,-4.87374,0.0360121,-0.60051,0.361909
3,-12.4583,-12.4583,-0.117045,0.292907,0.0994941
-12.8227,-12.4431,-10.076,0.167688,-0.252478,0.0918646
-6.85196,6.43136,10.4165,-0.426893,0.361989,0.313273
-7.68567,6.03899,12.8011,-0.183268,0.124898,0.0491869
10.821,-8.97102,0.559213,-0.310191,0.254971,0.161229
-2.5619,0.0837348,12.5893,-0.453404,0.857155,0.940291
-15.7414,6.78397,2.1178,1.26361,-1.72704,4.5794
-16.1643,1.31925,12.0442,0.548912,-0.623627,0.690214
14.9295,0.4387,11.2377,-0.141698,0.114983,0.0332994
-17.558,4.5,4.5,1.35066,-1.19438,3.25083
5,12.4793,-0.721238,-0.224543,0.623683,0.4394
-16.7744,-6.33632,-12.5054,0.431743,-0.350936,0.309558
1.67335,-1.5,12.5657,-0.346821,0.887715,0.908322
-2.98041,5.28839,-12.9981,-0.342857,0.624515,0.507571
16.3608,-3.26183,-6.26183,-0.253035,0.105237,0.0751017
17.8473,-4.223,10.5,-0.0905194,0.0675821,0.0127611
3.10331,-0.882483,-3.97045,2.95573,-4.92982,33.0394
-11,-12.3392,12.3392,0.0287185,-0.0924746,0.00937631
-13.5415,2.29804,-0.187549,1.19003,-2.75648,9.01437
1.01052,-10.4744,12.8362,-0.199118,0.474856,0.265137
12.7953,5.17692,5.99574,-0.208701,0.0627277,0.0474908
18.0561,-12.8707,-12.8707,-0.0155788,0.023966,0.000817067
10.0193,2.80903,0.763768,0.182568,-1.11978,1.28724
-12.6324,2.91529,-6.19185,0.827461,-1.9841,4.62133
1.63659,2.85748,-3.97027,1.48595,-1.66973,4.99603
-11.0539,9.76948,2.65836,0.216973,-0.961111,0.970812
14.508,-4.6339,-3.99763,-0.330498,0.0434244,0.111115
-9.69339,12.0736,-10.5,-0.00632545,-0.087859,0.00775921
-3.88365,-4.5,12.492,-0.421967,0.686205,0.648933
-9.13289,6.73136,-10.858,-0.102141,-0.147777,0.0322708
17.2302,4.5,12.3201,-0.0601122,0.0643861,0.00775904
6.85067,2.10695,12.0444,-0.200682,0.564132,0.358518
2.12525,-3.01191,-10.5624,-0.548959,1.42116,2.32106
14.6663,5.78034,-9.69572,-0.238257,0.328766,0.164853
4.85099,-9.23312,8.95978,-0.425355,1.09409,1.37796
-15.6896,6.58676,7.9131,0.956042,-1.14881,2.23379
